PIMENTA OFFICINALIS LEAF OIL;Pimenta Officinalis Leaf Extract is the volatile oil distilled from the leaves of the Pimento, Pimenta officinalis, Myrtaceae
PIMENTA RACEMOSA FRUIT LEAF EXTRACT;Pimenta Racemosa Fruit Leaf Extract is an extract obtained from the fruits leaves of the plant, Pimenta racemosa, Myrtaceae. Syn. Bay leaf
PIMENTA RACEMOSA LEAF/FRUIT OIL;Pimenta Racemosa Leaf/Fruit Oil is an essential oil obtained from the fruits of the plant, Pimenta racemosa, Myrtaceae
PIMPINELLA ANISUM FRUIT EXTRACT;Pimpinella Anisum Fruit Extract is an extract of the fruit of the Anise, Pimpinella anisum L., Umbelliferae
PIMPINELLA ANISUM FRUIT OIL;Anise Oil. Pimpinella Anisum Fruit Oil is an essential oil obtained from the dried ripe fruits of the Anise, Pimpinella anisum L., Umbelliferae. It contains 80-90% anethole, methyl chavicol, anisaldehyde
PIMPINELLA ANISUM FRUIT WATER;Pimpinella Anisum Fruit Water is the aqeuous solution of the steam distillate obtained from the flowers of the Anise, Pimpinella anisum L., Apiaceae
PIMPINELLA ANISUM SEED EXTRACT;Pimpinella Anisum Seed Extract is an extract of the seeds of the Anise, Pimpinella anisum L., Umbelliferae
PIMPINELLA ANISUM SEED OIL;Pimpinella Anisum Seed Oil is the volatile oil obtained from the seeds of the Anise, Pimpinella anisum L., Apiaceae
PIMPINELLA BRACHYCARPA EXTRACT;Pimpinella Brachycarpa Extract is the extract of the whole plant, Pimpinella brachycarpa
PIMPINELLA BRACHYCARPA LEAF EXTRACT;Pimpinella Brachycarpa Leaf Extract is the extract of the leaves of Pimpinella brachycarpa, Apiaceae
PIMPINELLA GUSTAVOHEGIANA EXTRACT;Pimpinella Gustavohegiana Extract is the extract of the whole plant, Pimpinella gustavohegiana, Apiaceae
PIMPINELLA SAXIFRAGA EXTRACT;Pimpinella Saxifraga Extract is an extract of the whole herb, Pimpinella saxifraga L., Apiaceae
PIMPINELLA SAXIFRAGA FLOWER/LEAF/STEM EXTRACT;Pimpinella Saxifraga Flower/Leaf/Stem Extract is the extract obtained from the flowers, leaves and stems of Pimpinella saxifraga L., Apiaceae 
PINACOL;2,3-Dimethyl-2,3-butanediol
PINANAL;2,6,6-Trimethylbicyclo[3.1.1]heptane-3-ol
PINANE CARBALDEHYDE;2,6,6-Trimethylbicyclo[3.1.1]heptane-3-carbaldehyde
PINANEDIOL;"Bicyclo[3.1.1]Heptane-2,3-diol, 2,6,6-Trimethyl-, (1R,2R,3R,5R)- ; cis-Î±-Pinene Glycol "
PINANYL METHYL KETONE;1-(2,5,5-Trimethylcycloheptyl)ethan-1-one
PINEAMIDOPROPYL BETAINE;Pineamidopropyl Betaine is the zwitterion (inner salt).
PINEAPPLE FRUIT EXTRACT BETA-GLUCAN;Pineapple Fruit Extract Beta-Glucan is the product obtained by the reaction of Ananas Sativus (Pineapple) Fruit Extract and Beta-Glucan 
PINELLIA TERNATA ROOT EXTRACT;Pinellia Ternata Root Extract is an extract of the roots of Pinellia ternata, Araceae
PINELLIA TERNATA TUBER EXTRACT;Pinellia Ternata Tuber Extract is an extract of the tuber of Pinellia ternata, Araceae
PINENE;Bicyclo[3.1.1]hept-2-ene, 2,6,6-trimethyl-
PINUS BANKSIANA BARK EXTRACT;Pinus Banksiana Bark Extract is the extract of the bark of  Pinus banksiana, Pinaceae.
PINUS BUNGEANA LEAF EXTRACT;Pinus Bungeana Leaf Extract is the extract of the leaves of Pinus bungeana, Pinaceae
PINUS CEMBRA LEAF/TWIG OIL;Pinus Cembra Leaf/Twig Oil is the volatile oil obtained from the leaves and twigs of the Pine, Pinus cembra L., Pinaceae 
PINUS CEMBRA TWIG LEAF EXTRACT;Pinus Cembra Twig Leaf Extract is an extract obtained from the twigs leaves of the Pine, Pinus cembra L., Pinaceae
PINUS CEMBRA TWIG LEAF EXTRACT ACETYLATED;Pinus Cembra Twig Leaf Extract Acetylated is an acetylated extract obtained from the leaves and twigs of the Pine, Pinus cembra L., Pinaceae
PINUS CEMBRA TWIG LEAF OIL;Pinus Cembra Twig Leaf Oil is an essential oil obtained from the leaves, twigs of the Pine, Pinus cembra L., Pinaceae
PINUS CEMBRA WOOD EXTRACT;Pinus Cembra Wood Extract is the extract of the wood of  Pinus cembra, Pinaceae.
PINUS DENSIFLORA BARK;Pinus Densiflora Bark is the plant material obtained from the dried, cut bark of the Pine, Pinus densiflora, Pinaceae
PINUS DENSIFLORA BARK EXTRACT;Pinus Densiflora Bark Extract is an extract of the bark of the Pine, Pinus densiflora, Pinaceae
PINUS DENSIFLORA BRANCH/LEAF EXTRACT;Pinus Densiflora Branch/Leaf Extract is the extract of the branches and leaves of  Pinus densiflora. 
PINUS DENSIFLORA CALLUS EXTRACT;Pinus Densiflora Callus Extract is the extract of the callus of Pinus densiflora grown in culture, Pinaceae. 
PINUS DENSIFLORA EXTRACT;Pinus Densiflora Extract is an extract of the whole plant of the Pine, Pinus densiflora, Pinaceae
PINUS DENSIFLORA LEAF EXTRACT;Pinus Densiflora Leaf Extract is the extract of the leaves of the Pine, Pinus densiflora, Pinaceae 
PINUS DENSIFLORA LEAF POWDER;Pinus Densiflora Leaf Powder is the powder obtained from the dried, ground leaves of Pinus densiflora, Pinaceae.
PINUS DENSIFLORA LEAF/SUGAR FERMENT FILTRATE;Pinus Densiflora Leaf/Sugar Ferment Filtrate is a filtrate of the product obtained by the spontaneous fermentation of the leaves of Pinus densiflora with Sucrose
PINUS DENSIFLORA ROOT EXTRACT;Pinus Densiflora Root Extract is the extract of the roots of Pinus densiflora, Pinaceae
PINUS DENSIFLORA SEED EXTRACT;Pinus Densiflora Seed Extract is the extract of the seeds of the Pine, Pinus densiflora, Pinaceae
PINUS DENSIFLORA SEED OIL;Pinus Densiflora Seed Oil is the oil expressed from the seeds of Pinus densiflora, Pinaceae
PINUS HALEPENSIS BRANCH/LEAF OIL;Pinus Halepensis Branch/Leaf Oil is the volatile oil obtained from the branches and leaves of Pinus halepensis, Pinaceae
PINUS HALEPENSIS NEEDLE EXTRACT;Pinus Halepensis Needle Extract is the extract of the needles of  Pinus halepensis, Pinaceae.
PINUS HALEPENSIS SEED OIL;Pinus Halepensis Seed Oil is the oil expressed from the seeds of Pinus halepensis, Pinaceae.
PINUS HELDREICHII BARK EXTRACT;Pinus Heldreichii Bark Extract is the extract of the bark of  Pinus heldreichii, Pinaceae.
PINUS KORAIENSIS CALLUS CULTURE EXTRACT;"Pinus Koraiensis Callus Culture Extract is the extract of a culture of the callus of Pinus koraiensis, Pinaceae. 
"
PINUS KORAIENSIS CONE EXTRACT;Pinus Koraiensis Cone Extract is the extract of the cones of  Pinus koraiensis, Pinaceae.
PINUS KORAIENSIS SEED EXTRACT;Pinus Koraiensis Seed Extract is an extract of the seeds of the Conifer, Pinus koraiensis, Pinaceae
PINUS KORAIENSIS SEED OIL;Pinus Koraiensis Seed Oil is the fixed oil obtained from the seeds of the Conifer, Pinus koraiensis, Pinaceae
PINUS KORAIENSIS SHELL EXTRACT;Pinus Koraiensis Shell Extract is the extract of the nut shells of  Pinus koraiensis, Pinaceae.
PINUS KORAINSIS CALLUS CULTURE EXTRACT;"Pinus Koraiensis Callus Culture Extract is the extract of a culture of the callus of Pinus koraiensis, Pinaceae. 
"
PINUS LAMBERTIANA WOOD EXTRACT;Pinus Lambertiana Wood Extract is an extract of the wood of the Pine, Pinus lambertiana, Pinaceae
PINUS LAURICIO BRANCH/LEAF OIL;Pinus Lauricio Branch/Leaf Oil is the volatile oil obtained from the branches and leaves of Pinus lauricio, Pinaceae
PINUS LAURICIO LEAF OIL ;Pinus Lauricio Leaf Oil is the volatile oil obtained from the leaves of Pinus lauricio, Pinaceae
PINUS LONGIFOLIA WOOD EXTRACT;Pinus Longifolia Wood Extract is the extract of the wood of Pinus longifolia, Pinaceae
PINUS MUGO LEAF OIL;Pinus Mugo Leaf Oil is an essential oil obtained from the leaves of the Pine, Pinus mugo, Pinaceae
PINUS MUGO PUMILIO TWIG LEAF EXTRACT;"Pinus Mugo Pumilio Twig Leaf Extract is an extract obtained from the twigs leaves of the Mountain Pine, Pinus mugo var. pumilio, (syn. P. turra; syn. Montana Miller), Pinaceae"
PINUS MUGO PUMILIO TWIG LEAF OIL;"Dwarf Pine Needles Oil; Pinus Pumilio Oil. Pinus Mugo Pumilio Twig Leaf Oil is an essential oil obtained from the twigs leaves of the Mountain Pine, Pinus mugo var. pumilio, (syn. P. turra; syn. Montana Miller), Pinaceae"
PINUS MUGO TWIG LEAF EXTRACT;Pinus Mugo Twig Leaf Extract is an extract obtained from the twigs leaves of the Pine, Pinus mugo, Pinaceae
PINUS MUGO TWIG OIL;Pinus Mugo Twig Oil is an essential obtained from the twigs of the Pine, Pinus mugo, Pinaceae
PINUS NIGRA BUD/NEEDLE EXTRACT;Pinus Nigra Bud/Needle Extract is the extract of the buds and needles of the Pine, Pinus nigra, Pinaceae 
PINUS NIGRA TWIG LEAF EXTRACT;Pinus Nigra Twig Leaf Extract is an extract obtained from the twigs leaves of the Pine, Pinus nigra, Pinaceae
PINUS NIGRA TWIG LEAF OIL;Pinus Nigra Twig Leaf Oil is an essential oil obtained from the twigs leaves of the Pine, Pinus nigra, Pinaceae
PINUS PALUSTRIS LEAF EXTRACT;Pinus Palustris Leaf Extract is an extract of the needles of the Swamp Pine, Pinus palustris, Pinaceae
PINUS PALUSTRIS OIL;Pinus Palustris Oil is the volatile oil obtained from distillation of the needles of Swamp Pine, Pinus palustris, Pinaceae. Pine oil.
PINUS PALUSTRIS RESIN EXTRACT;Pinus Palustris Resin Extract is the extract of the resin of Pinus palustris.
PINUS PALUSTRIS TAR OIL;"Pinus Palustris Tar Oil is the volatile oil from steam distillation of the tar from the Swamp Pine, Pinus palustris, Pinaceae
"
PINUS PALUSTRIS TWIG LEAF EXTRACT;Pinus Palustris Twig Leaf Extract is an extract obtained from the twigs leaves of the Swamp Pine, Pinus palustris, Pinaceae
PINUS PALUSTRIS TWIG LEAF OIL;Pinus Palustris Twig Leaf Oil is an essential oil obtained from the twigs leaves of the Swamp Pine, Pinus palustris, Pinaceae
PINUS PALUSTRIS WOOD TAR;Pinus Palustris Tar is the product obtained by the destructive distillation of the wood of the Swamp Pine, Pinus palustris, Pinaceae
PINUS PARVIFLORA CONE EXTRACT;Pinus Parviflora Cone Extract is the extract of the cones of Pinus parviflora, Pinaceae
PINUS PARVIFLORA SEED OIL;Pinus Parviflora Seed Oil is the oil expressed from the seeds of Pinus parviflora, Pinaceae
PINUS PENTAPHYLLA SEED OIL;Pinus Pentaphylla Seed Oil is the fixed oil expressed from the seeds of Pinus pentaphylla, Pinaceae
PINUS PINASTER BARK EXTRACT;Pinus Pinaster Bark Extract is the extract of the bark of the Maritime Pine, Pinus pinaster, Pinaceae 
PINUS PINASTER BARK POWDER;Pinaster Bark Powder is the powder obtained from the dried, ground bark of Pinus pinaster, Pinaceae.
PINUS PINASTER BARK WATER;Pinus Pinaster Bark Water is an aqueous solution of the steam distillates obtained from the bark of Pinus Pinaster, Pinaceae.
PINUS PINASTER BARK/BUD EXTRACT;Pinus Pinaster Bark/Bud Extract is an extract of the bark and pine buds of the Maritime Pine, Pinus pinaster, Pinaceae
PINUS PINASTER CALLUS POWDER; Pinus Pinaster Callus Powder is the powder obtained from the dried, ground callus of Pinus pinaster grown in culture, Pinaceae.
PINUS PINASTER LEAF EXTRACT;Pinus Pinaster Leaf Extract is the extract of the leaves of Pinus pinaster, Pinaceae.
PINUS PINASTER LEAF/TWIG OIL;Pinus Pinaster Leaf Twig Oil is the volatile oil obtained from the leaves and twigs of Pinus pinaster
PINUS PINASTER SEED OIL ;Pinus Pinaster Seed Oil is the volatile obtained by cold pression of seeds of Pinus pinaster, Pinaceae.
PINUS PINASTER SEEDCAKE POWDER;Pinus Pinaster Seedcake Powder is the powder obtained from the dried, ground seedcake of Pinus pinaster, Pinaceae.
PINUS PINASTER TWIG LEAF EXTRACT;Pinus Pinaster Twig Leaf Extract is an extract obtained from the twigs leaves of the Maritime Pine, Pinus pinaster, Pinaceae
PINUS PINASTER TWIG LEAF OIL;Pinus Pinaster Twig Leaf Oil is an essential oil obtained from the twigs leaves of the Maritime Pine, Pinus pinaster, Pinaceae
PINUS PINASTER WOOD EXTRACT;Pinus Pinaster Wood Extract is an extract of the wood of the Maritime Pine, Pinus pinaster, Pinaceae
PINUS PINEA KERNEL EXTRACT;Pinus Pinea Kernel  Extract is the extract of the kernel of the Stone Pine, Pinus pinea L., Pinaceae 
PINUS PINEA KERNEL OIL;Pinus Pinea Kernel Oil is the fixed oil obtained from the kernels of the Stone Pine, Pinus pinea L., Pinaceae
PINUS PONDEROSA BRANCH/LEAF OIL ;Pinus Ponderosa Branch/Leaf Oil is the volatile oil obtained from the branches and needles of Pinus ponderosa, Pinaceae
PINUS PUMILA NEEDLE EXTRACT;Pinus Pumila Needle Extract is the extract of the needles of  Pinus pumila, Pinaceae.
PINUS PUMILA TWIG LEAF EXTRACT;Pinus Pumila Twig Leaf Extract obtained from the twigs leaves of the Pine, Pinus pumila, Pinaceae
PINUS PUMILA TWIG LEAF OIL;Pinus Pumila Twig Leaf Oil is the essential oil obtained from the twigs leaves of the Pine, Pinus pumila, Pinaceae
PINUS PUMILIO BARK EXTRACT;Pinus Pumilio Bark Extract is an extract of the bark of the Mountain Pine, Pinus pumilio, Pinaceae
PINUS PUMILIO BRANCH/LEAF OIL;Pinus Pumilio Oil is the volatile oil distilled from the needles and branches of the Mountain Pine, Pinus pumilio, Pinaceae
PINUS PUMILIO LEAF EXTRACT;Pinus Pumilio Leaf Extract is an extract of the needles of the Mountain Pine, Pinus pumilio, Pinaceae
PINUS RADIATA BARK EXTRACT;Pinus Radiata Bark Extract is an extract of the bark of the Pine, Pinus radiata, Pinaceae
PINUS RIGIDA BARK EXTRACT;Pinus Rigida Bark Extract is an extract of the bark of the Pine, Pinus rigida, Pinaceae
PINUS SIBIRICA NEEDLE EXTRACT;Pinus Sibirica Needle Extract is the extract of the needles of Pinus sibirica, Pinaceae. 
PINUS SIBIRICA SEED EXTRACT;Pinus Sibirica Seed Extract is the extract of the seeds of  Pinus sibirica, Pinaceae. 
PINUS SIBIRICA SEED OIL;Pinus Sibirica Seed Oil is the oil expressed from the seeds of the Siberian Pine, Pinus sibirica, Pinaceae
PINUS SIBIRICA SEED OIL POLYGLYCERYL-6 ESTERS;"Pinus Sibirica Seed Oil Polyglyceryl-6 Esters is the product obtained by the transesterification of Pinus Sibirica Seed Oil and Polyglycerin-6. 
"
PINUS SPECIES TWIG LEAF EXTRACT;Pinus Species Twig Leaf Extract is an extract obtained from the twigs leaves of different species of pine, Pinus spp., Pinaceae
PINUS SPECIES TWIG LEAF OIL;Pinus Species Twig Leaf Oil is an essential oil obtained from the twigs leaves of different species of pine, Pinus spp., Pinaceae
PINUS STROBUS BARK EXTRACT;Pinus Strobus Bark Extract is an extract of the bark of the Eastern Pine, Pinus strobus L., Pinaceae
PINUS STROBUS CONE EXTRACT;Pinus Strobus Cone Extract is an extract of the cone of the Eastern Pine, Pinus strobus L., Pinaceae
PINUS STROBUS TWIG OIL;Pinus Strobus Twig Oil is the volatile oil obtained from the twigs of Eastern Pine, Pinus strobus L., Pinaceae 
PINUS SYLVESTRIS BARK EXTRACT;Pinus Sylvestris Bark Extract is an extract of the bark of the Scotch Pine, Pinus sylvestris L., Pinaceae
PINUS SYLVESTRIS BUD EXTRACT;Pinus Sylvestris Bud Extract is an extract of the buds of the Scotch Pine, Pinus sylvestris L., Pinaceae
PINUS SYLVESTRIS CONE EXTRACT;Pinus Sylvestris Cone Extract is an extract of the cones of the Scotch Pine, Pinus sylvestris L., Pinaceae
PINUS SYLVESTRIS LEAF EXTRACT;Pinus Sylvestric Leaf Extract is an extract of the needles of the Scotch Pine, Pinus sylvestris L., Pinaceae
PINUS SYLVESTRIS LEAF OIL;Pinus Sylvestris Leaf Oil is the volatile oil obtained from the needles of the Scotch Pine, Pinus sylvestris L., Pinaceae
PINUS SYLVESTRIS LEAF WATER;Pinus Sylvestris Leaf Water is the aqueous solution of the steam distillate obtained from the needles of the Scotch Pine, Pinus sylvestris L., Pinaceae
PINUS SYLVESTRIS OIL;Pinus Sylvestris Oil is the fixed oil obtained from the cone of the Scotch Pine, Pinus sylvestris L., Pinaceae
PINUS SYLVESTRIS TWIG LEAF EXTRACT;Pinus Sylvestris Twig Leaf Extract is an extract obtained from the twigs leaves of the Scotch Pine, Pinus sylvestris L., Pinaceae
PINUS SYLVESTRIS TWIG LEAF OIL;"Pinus Sylvestris Oil; Scots Pine Oil. Pinus Sylvestris Twig Leaf Oil is an essential oil obtained from the twigs of the Scotch Pine, Pinus sylvestris L., Pinaceae"
PINUS SYLVESTRIS WOOD EXTRACT;Pinus Sylvestris Wood Extract is the extract of the wood of Pinus sylvestris, Pinaceae 
PINUS TABULAEFORMIS BARK EXTRACT;Pinus Tabulaeformis Bark Extract is an extract of the bark of Pinus tabulaeformis, Pinaceae
PINUS TABULIFORMIS BARK EXTRACT;Pinus Tabuliformis Bark Extract is the extract of the bark of  Pinus tabuliformis, Pinaceae. 
PINUS TAEDA BARK EXTRACT;Pinus Taeda Bark Extract is an extract of the bark of Pinus taeda L., Pinaceae
PINUS THUNBERGII BARK EXTRACT;Pinus Thunbergii Bark Extract is the extract of the bark of  Pinus thunbergii, Pinaceae.  
PINUS THUNBERGII BRANCH/LEAF EXTRACT;Pinus Thunbergii Branch/Leaf Extract is the extract of the branches and leaves of Pinus thunbergii, Pinaceae.
PINUS THUNBERGII CONE EXTRACT;Pinus Thunbergii Cone Extract is the extract of the cones of  Pinus thunbergii, Pinaceae. 
PINUS THUNBERGII LEAF EXTRACT;Pinus Thunbergii Leaf Extract is an extract of the leaves of Pinus thunbergii, Pinaceae
PIPER ANGUSTIFOLIUM EXTRACT;Piper Angustifolium Extract is the extract of the whole plant, Piper angustifolium, Piperaceae
PIPER ANGUSTIFOLIUM LEAF EXTRACT;Piper Angustifolium Leaf Extract is the extract of the leaves of Piper angustifolium.
PIPER AURANTIACUM FRUIT EXTRACT;Piper Aurantiacum Fruit Extract is the extract of the fruit of Piper aurantiacum, Piperaceae
PIPER BETLE LEAF EXTRACT;Piper Betle Leaf Extract is the extract of the leaves of Piper betle, Piperaceae.
PIPER BETLE LEAF OIL;Piper Betle Leaf Oil is the volatile oil obtained by the steam distillation of the leaves of the Pepper, Piper betle L., Piperaceae
PIPER BETLE LEAF POWDER;Piper Betle Leaf Powder is the powder obtained from the finely, ground leaves of Piper betle, PipÃ©racÃ©ae
PIPER CUBEBA FRUIT EXTRACT;Piper Cubeba Fruit Extract is an extract obtained from the fruits of the Tailed Pepper, Piper cubeba L., Piperaceae
PIPER CUBEBA FRUIT OIL;Cubeb Oil. Piper Cubeba Fruit Oil is an essential oil obtained from the unripe fermented ripe fruits of the Tailed Pepper, Piper cubeba L., Piperaceae. It contains DL-limonene, cadinene, cubeb camphor
PIPER LONGUM FRUIT;Piper Longum Fruit is the plant material obtained from the dried fruit of the Long Pepper, Piper longum L., Piperaceae
PIPER LONGUM FRUIT EXTRACT;Piper Longum Fruit Extract is the extract of the fruit of the Long Pepper, Piper longum L., Piperaceae 
PIPER MALACOPHYLLUM FLOWER/LEAF/STEM OIL;Piper Malacophyllum Flower/Leaf/Stem Oil is the volatile oil obtained from the flowers, leaves and stems of  Piper malacophyllum. 
PIPER MARGINATUM LEAF EXTRACT;Piper Marginatum Leaf Extract is the extract of the leaves of  Piper marginatum, Piperaceae.
PIPER METHYSTICUM LEAF/ROOT/STEM EXTRACT;Piper Methysticum Leaf/Root/Stem Extract is an extract of the leaves, roots and stems of the Kawa-kawa, Piper methysticum, Piperaceae
PIPER METHYSTICUM RHIZOME/ROOT EXTRACT;Piper Methysticum Rhizome/Root Extract is an extract of the rhizomes and roots of the Kawa-kawa, Piper methysticum, Piperaceae 
PIPER METHYSTICUM ROOT;Piper Methysticum Root is the root of the Kawa-kawa, Piper methysticum, Piperaceae 
PIPER METHYSTICUM ROOT EXTRACT;Piper Methysticum Root Extract is an extract of the roots of the Kawa-kawa, Piper methysticum, Piperaceae
PIPER MOLLICOMUM FLOWER/LEAF/STEM OIL;Piper Mollicomum Flower/Leaf/Stem Oil is the volatile oil obtained from the flowers, leaves, and stems of  Piper mollicomum, Piperaceae.
PIPER NIGRUM CALLUS EXTRACT;Piper Nigrum (Pepper) Callus Extract is the extract obtained from the callus of Piper nigrum grown in culture, Piperaceae.
PIPER NIGRUM CALLUS POWDER;Piper Nigrum (Pepper) Callus Powder is the powder obtained from the dried, ground callus of the pepper, Piper nigrum , grown in culture, Piperaceae.
PIPER NIGRUM FRUIT;Piper Nigrum Fruit is the plant material obtained from the dried fruit of Black Pepper, Piper nigrum L., Piperaceae
PIPER NIGRUM FRUIT EXTRACT;Piper Nigrum Fruit Extract is an extract obtained from the fruits of the Black Pepper, Piper nigrum L., Piperaceae
PIPER NIGRUM FRUIT OIL;Piper Nigrum Fruit Oil is the volatile oil distilled from the dried ripe fruit of Black Pepper, Piper nigrum L., Piperaceae 
PIPER NIGRUM FRUIT POWDER;Piper Nigrum Fruit Powder is the powder obtained from the dried fruit of Black Pepper, Piper nigrum L., Piperaceae 
PIPER NIGRUM SEED;Piper Nigrum Seed is the seed obtained from Black Pepper, Piper nigrum L., Piperaceae
PIPER NIGRUM SEED EXTRACT;Piper Nigrum Seed Extract is an extract of the seeds of Black Pepper, Piper nigrum L., Piperaceae
PIPER NIGRUM SEED OIL;Piper Nigrum Seed Oil is the oil expressed from the seeds of Black Pepper, Piper nigrum L., Piperaceae
PIPER RETROFRACTUM FRUIT EXTRACT;Piper Retrofractum Fruit Extract is the extract of the fruit of Piper retrofractum, Piperaceae.
PIPER RETROFRACTUM FRUIT POWDER;Piper Retrofractum Fruit Powder is the powder obtained from the dried, ground fruit of Piper retrofractum, Piperaceae
PIPER SARMENTOSUM LEAF EXTRACT; Piper Sarmentosum Leaf Extract is the extract of the leaves of Piper sarmentosum, Piperaceae.
PIPER UMBELLATUM ROOT EXTRACT;Piper Umbellatum Root Extract is an extract of the roots of Piper umbellatum L., Piperaceae
PIPERAZINE BISFERULATE;2-Propenoic Acid, 3-(4-Hydroxy-3-Methoxyphenyl)-, Compd. with Piperazine (2:1)
PIPERIDINEDIONE;2,5-Piperidinedione
PIPERIDINEPROPIONIC ACID;piperidine-1-propionic acid
PIPERINE;1-[(E, E)-5-(1,3-Benzodioxol-5-yl)-1-oxo-2,4-pentadienyl]-piperidine
PIPERITONE;6-Isopropyl-3-methylcyclohex-2-enone
PIPERLONGUMINE;"2(1H)-Pyridinone, 5,6-dihydro-1-[(2E)-1-oxo-3-(3,4,5-trimethoxyphenyl)-2-propen-1-yl]-
"
PIPERLONGUMININE;5-Benzo-[1,3-Dioxo]-5-yl-N-(2-Methylpropyl)Penta-2,4-Dienamide 
PIPERONYL ACETATE;3,4-Methylenedioxybenzyl acetate
PIPERONYL ACETONE;4-(1,3-Benzodioxol-5-yl)butan-2-one
PIPERONYL BUTOXIDE;1,3-Benzodioxole, 5-[[2-(2-butoxyethoxy)ethoxy]methyl]-6-propyl-
PIPERONYL GLUCOSIDE;Piperonyl Glucoside is the product obtained by the condensation of piperonyl alcohol with glucose. It conforms to the formula:
PIPERONYLIC ACID;Methylenedioxybenzoic Acid
PIPERYLENE/BUTENE/PENTENE/PENTADIENE COPOLYMER;Piperylene/Butene/Pentene/Pentadiene Copolymer is a copolymer of piperylene, butene, pentene and pentadiene monomers
PIPTADENIA COLUBRINA PEEL EXTRACT;Piptadenia Colubrina Peel Extract is the extract of the peels of Piptadenia colubrina, Fabaceae
PIRACETAM;"1-Pyrrolidineacetamide, 2-Oxo- 
"
PIROCTONE OLAMINE;1-Hydroxy-4-methyl-6-(2,4,4-trimethylpentyl)pyridin-2(1H)-one, compound with 2-aminoethanol (1:1)
PISCES EXTRACT;Pisces Extract is an extract obtained from mixed fish
PISCUM CARTILAGE EXTRACT;Piscum Cartilage Extract is an extract obtained from fish cartilage
PISCUM IECUR OIL;Fish Liver Oil (U.S.),Piscum Lecur
PISCUM LECUR OIL;Piscum Lecur Oil is the fixed oil expressed from the fresh livers of mixed fish. It consists primarily of the glycerides of unsaturated C14-18 and unsaturated C16-22 fatty acids
PISCUM OVUM EXTRACT;Piscum Ovum Extract is an extract of fish eggs
PISONIA GRANDIS LEAF EXTRACT;Pisonia Grandis Leaf Extract is the extract of the leaves of Pisonia grandis, Nyctaginaceae.
PISTACIA LENTISCUS FRUIT OIL;Pistacia Lentiscus (Mastic) Fruit Oil is the volatile oil expressed from the fruit of Pistacia lentiscus, Anacardiaceae. 
PISTACIA LENTISCUS GUM;Pistacia Lentiscus Gum is a gum obtained from the Mastic, Pistacia lentiscus L., Anacardiaceae
PISTACIA LENTISCUS GUM OIL;Pistacia Lentiscus Gum Oil is the volatile oil obtained from the resin of Pistacia lentiscus L., Anacardiaceae. Mastic Oil
PISTACIA LENTISCUS GUM WATER;Pistacia Lentiscus Gum Water is an extract of the resin obtained from the Pistacia lentiscus L., Anacardiaceae. Mastic Extract
PISTACIA LENTISCUS LEAF CERA;Pistacia Lentiscus Leaf Cera is a wax obtained from the leaves of the Mastic, Pistacia lentiscus L., Anacardiaceae
PISTACIA LENTISCUS LEAF EXTRACT;Pistacia Lentiscus Leaf Extract is an extract obtained from the leaves of the Mastic, Pistacia lentiscus L., Anacardiaceae
PISTACIA LENTISCUS LEAF OIL;Pistacia Lentiscus Leaf Oil is an essential oil obtained from the leaves of the Mastic, Pistacia lentiscus L., Anacardiaceae
PISTACIA LENTISCUS LEAF WAX;Pistachio (Pistacia Lentiscus) Wax
PISTACIA LENTISCUS SEED OIL;Pistacia Lentiscus (Mastic) Seed Oil is the fixed oil expressed from the seeds of  Pistacia lentiscus, Anacardiaceae.
PISTACIA VERA SEED EXTRACT;Pistacia Vera Seed Seed Extract is the extract of the seeds of the Pistachio, Pistacia vera L., Anacardiaceae 
PISTACIA VERA SEED OIL;Pistacia Vera Seed Oil is the oil obtained from the nuts of the Pistachio, Pistacia vera L., Anacardiaceae
PISTACIA VERA SHELL POWDER;"Pistacia Vera Shell Powder is the powder obtained from the dried, ground shells of the Pistachio, Pistacia vera L., Anacardiaceae  
"
PISUM SATIVUM CALLUS EXTRACT;Pisum Sativum (Pea) Callus Extract is the extract of the callus of Pisum sativum grown in culture, Fabaceae.
PISUM SATIVUM EXTRACT;Pisum Sativum Extract is an extract of the whole plant of the Pea, Pisum sativum L., Leguminosae
PISUM SATIVUM PEPTIDE;Pisum SativumPeptide is the di-/tri- peptide fraction isolated from Pisum Sativum (Pea) Protein by ultra-membrane filtration the Pea, Pisum sativum L., Fabaceae
PISUM SATIVUM PHYTOPLACENTA CONDITIONED MEDIA;Pisum Sativum Phytoplacenta Conditioned Media is the growth media removed from cultures of the phytoplacenta of Pisum sativum after several days of growth
PISUM SATIVUM PHYTOPLACENTA EXTRACT;Pisum Sativum (Pea) Phytoplacenta Extract is the extract of the phytoplacenta cells isolated from the plant Pisum sativum or grown in culture,Fabaceae.
PISUM SATIVUM PROTEIN;Pisum Sativum (Pea) Protein is the protein isolated from Pisum sativum, Fabaceae. 
PISUM SATIVUM SEED EXTRACT;Pisum Sativum Seed Extract is the extract of the seeds of the Pea, Pisum sativum L., Fabaceae
PISUM SATIVUM SPROUT EXTRACT;"Pisum Sativum (Pea) Sprout Extract is the extract of the sprouts of Pisum sativum, Fabaceae. 
"
PISUM SATIVUM STARCH;Pisum Sativum Starch is a starch obtained from the Pea, Pisum sativum L. Fabaceae
PISUM SATIVUM SYMBIOSOME EXTRACT;Pisum Sativum Symbiosome Extract is an extract of the symbiosome (root nodule) of the Pea, Pisum sativum L., Leguminosae
